yyyymmddhh,lat,long,rainfall-total
2013063021,40.625,-85.625,15.44
2013063021,40.625,-85.375,22.98
2013063021,40.625,-85.125,25.31
2013063021,40.625,-84.875,21.92
2013063021,40.625,-84.625,16.35
2013063021,40.625,-84.375,9.86
2013063021,40.625,-84.125,6.06
2013063021,40.625,-83.875,0.31
2013063021,40.625,-83.625,3.04
2013063021,40.625,-83.375,4.37
2013063021,40.625,-83.125,4.89
2013063021,40.625,-82.875,1.52
2013063021,40.625,-82.625,0.23
2013063021,40.625,-82.375,0.57
2013063021,40.625,-82.125,0.82
2013063021,40.625,-81.875,0.75
2013063021,40.625,-81.625,0.63
2013063021,40.625,-81.375,0.41
2013063021,40.625,-81.125,0.51
2013063021,40.625,-80.875,0.37
2013063021,40.625,-80.625,0.15
2013063021,40.625,-80.375,0.04
2013063021,40.625,-80.125,0.01
2013063021,40.625,-79.875,0.75
2013063021,40.625,-79.625,0.39
2013063021,40.625,-79.375,0.04
2013063021,40.625,-79.125,0.00
2013063021,40.625,-78.875,0.28
2013063021,40.625,-78.625,0.28
2013063021,40.625,-78.375,0.51
2013063021,40.625,-77.625,0.22
2013063021,40.625,-77.375,0.01
2013063021,40.625,-77.125,1.46
2013063021,40.625,-76.875,0.93
2013063021,40.625,-76.625,0.68
2013063021,40.625,-76.375,0.28
2013063021,40.625,-75.625,1.90
2013063021,40.375,107.625,1.19
2013063021,40.375,107.875,2.25
2013063021,40.375,108.125,0.67
2013063021,40.375,109.625,0.57
2013063021,40.375,109.875,5.95
2013063021,40.375,110.125,8.68
2013063021,40.375,110.375,17.82
2013063021,40.375,110.625,12.69
2013063021,40.375,110.875,24.25
2013063021,40.375,111.125,42.92
2013063021,40.375,111.375,12.14
2013063021,40.375,111.625,10.44
2013063021,40.375,111.875,8.61
2013063021,40.375,112.125,9.81
2013063021,40.375,112.375,16.52
2013063021,40.375,112.625,11.49
2013063021,40.375,112.875,11.92
2013063021,40.375,113.125,21.07
2013063021,40.375,113.375,9.01
2013063021,40.375,113.625,9.82
2013063021,40.375,113.875,11.28
2013063021,40.375,114.125,13.00
2013063021,40.375,114.375,11.28
2013063021,40.375,114.625,6.51
2013063021,40.375,114.875,2.77
2013063021,40.375,115.125,2.41
2013063021,40.375,115.375,0.08
2013063021,40.375,115.625,2.04
2013063021,40.375,115.875,5.59
2013063021,40.375,116.125,0.62
2013063021,40.375,116.375,18.99
2013063021,40.375,116.625,2.77
2013063021,40.375,116.875,17.79
2013063021,40.375,117.125,0.15
2013063021,40.375,117.375,0.06
2013063021,40.375,117.625,0.18
2013063021,40.375,117.875,0.11
2013063021,40.375,118.125,9.61
2013063021,40.375,118.375,23.90
2013063021,40.375,118.625,0.00
2013063021,40.375,118.875,0.01
2013063021,40.375,119.125,68.70
2013063021,40.375,119.375,0.29
2013063021,40.375,119.625,0.55
2013063021,40.375,119.875,0.77
2013063021,40.375,120.125,146.61
2013063021,40.375,120.375,122.49
2013063021,40.375,120.625,91.35
2013063021,40.375,-89.875,2.15
2013063021,40.375,-88.875,0.00
2013063021,40.375,-88.625,0.00
2013063021,40.375,-88.375,0.36
2013063021,40.375,-88.125,0.00
2013063021,40.375,-87.625,3.44
2013063021,40.375,-87.125,0.24
2013063021,40.375,-86.875,10.14
2013063021,40.375,-86.625,9.18
2013063021,40.375,-86.375,0.25
2013063021,40.375,-86.125,1.76
2013063021,40.375,-85.875,6.42
2013063021,40.375,-85.625,12.79
2013063021,40.375,-85.375,21.52
2013063021,40.375,-85.125,24.20
2013063021,40.375,-84.875,20.56
2013063021,40.375,-84.625,15.21
2013063021,40.375,-84.375,2.16
2013063021,40.375,-84.125,0.84
2013063021,40.375,-83.875,4.91
2013063021,40.375,-83.625,3.62
2013063021,40.375,-83.375,4.39
2013063021,40.375,-83.125,4.48
2013063021,40.375,-82.875,2.89
2013063021,40.375,-82.625,0.36
2013063021,40.375,-82.375,0.82
2013063021,40.375,-82.125,0.41
2013063021,40.375,-81.875,0.27
2013063021,40.375,-81.625,0.05
2013063021,40.375,-79.875,2.33
2013063021,40.375,-79.625,0.10
2013063021,40.375,-78.875,0.22
2013063021,40.375,-78.625,0.28
2013063021,40.375,-78.375,1.78
2013063021,40.375,-75.875,3.19
2013063021,40.125,26.125,3.60
2013063021,40.125,107.875,0.15
2013063021,40.125,109.375,0.11
2013063021,40.125,109.625,0.33
2013063021,40.125,109.875,5.07
2013063021,40.125,110.125,8.41
2013063021,40.125,110.375,8.02
2013063021,40.125,110.625,8.61
2013063021,40.125,110.875,9.21
2013063021,40.125,111.125,10.02
2013063021,40.125,111.375,14.84
2013063021,40.125,111.625,6.51
2013063021,40.125,111.875,4.43
2013063021,40.125,112.125,4.22
2013063021,40.125,112.375,19.67
2013063021,40.125,112.625,5.44
2013063021,40.125,112.875,10.66
2013063021,40.125,113.125,6.15
2013063021,40.125,113.375,6.46
2013063021,40.125,113.625,31.40
2013063021,40.125,113.875,8.39
2013063021,40.125,114.125,7.01
2013063021,40.125,114.375,4.59
2013063021,40.125,114.625,2.25
2013063021,40.125,114.875,1.86
2013063021,40.125,115.625,1.10
2013063021,40.125,116.125,2.23
2013063021,40.125,116.375,7.21
2013063021,40.125,116.625,14.70
2013063021,40.125,116.875,2.17
2013063021,40.125,117.375,0.59
2013063021,40.125,117.625,0.68
2013063021,40.125,117.875,16.32
2013063021,40.125,118.125,0.08
2013063021,40.125,118.625,40.04
2013063021,40.125,118.875,107.12
2013063021,40.125,119.125,0.06
2013063021,40.125,119.375,0.06
2013063021,40.125,119.625,0.15
2013063021,40.125,119.875,0.22
2013063021,40.125,120.125,0.22
2013063021,40.125,-95.875,0.00
2013063021,40.125,-95.625,0.00
2013063021,40.125,-95.375,1.66
2013063021,40.125,-90.125,0.33
2013063021,40.125,-88.875,0.00
2013063021,40.125,-88.625,2.96
2013063021,40.125,-88.375,0.00
2013063021,40.125,-88.125,0.02
2013063021,40.125,-87.625,0.00
2013063021,40.125,-87.375,0.11
2013063021,40.125,-87.125,0.06
2013063021,40.125,-86.375,0.01
2013063021,40.125,-86.125,0.36
2013063021,40.125,-85.875,9.07
2013063021,40.125,-85.625,5.58
2013063021,40.125,-85.375,11.30
2013063021,40.125,-85.125,14.32
2013063021,40.125,-84.875,14.10
2013063021,40.125,-84.625,10.88
2013063021,40.125,-84.375,0.96
2013063021,40.125,-83.875,0.06
2013063021,40.125,-83.625,2.12
2013063021,40.125,-83.375,2.12
2013063021,40.125,-83.125,1.65
2013063021,40.125,-82.875,0.78
2013063021,40.125,-82.625,0.00
2013063021,40.125,-82.375,0.04
2013063021,40.125,-79.875,0.02
2013063021,40.125,-79.125,0.01
2013063021,40.125,-78.875,0.59
2013063021,40.125,-78.625,3.33
2013063021,40.125,-78.375,0.04
2013063021,40.125,-77.375,0.22
2013063021,40.125,-75.625,0.02
2013063021,40.125,-75.125,1.24
2013063021,39.875,109.875,0.03
2013063021,39.875,110.125,3.23
2013063021,39.875,110.375,3.35
2013063021,39.875,110.625,16.06
2013063021,39.875,110.875,1.97
2013063021,39.875,111.125,2.99
2013063021,39.875,111.375,2.43
2013063021,39.875,111.625,0.89
2013063021,39.875,111.875,0.16
2013063021,39.875,112.125,0.52
2013063021,39.875,112.375,1.09
2013063021,39.875,112.625,1.11
2013063021,39.875,112.875,1.87
2013063021,39.875,113.125,31.98
2013063021,39.875,113.375,58.47
2013063021,39.875,113.625,19.24
2013063021,39.875,114.125,0.00
2013063021,39.875,114.875,0.00
2013063021,39.875,115.125,0.00
2013063021,39.875,115.375,0.37
2013063021,39.875,115.625,0.06
2013063021,39.875,115.875,0.16
2013063021,39.875,116.125,0.07
2013063021,39.875,116.375,0.03
2013063021,39.875,116.875,5.71
2013063021,39.875,117.125,0.00
2013063021,39.875,117.375,6.38
2013063021,39.875,117.625,11.54
2013063021,39.875,117.875,32.41
2013063021,39.875,118.625,63.89
2013063021,39.875,118.875,84.69
2013063021,39.875,-95.875,0.00
2013063021,39.875,-95.625,0.00
2013063021,39.875,-95.125,0.10
2013063021,39.875,-86.125,0.33
2013063021,39.875,-85.875,0.55
2013063021,39.875,-85.625,2.53
2013063021,39.875,-85.375,7.70
2013063021,39.875,-85.125,5.36
2013063021,39.875,-84.875,1.36
2013063021,39.875,-84.625,6.24
2013063021,39.875,-84.375,3.32
2013063021,39.875,-84.125,0.00
2013063021,39.875,-83.625,0.78
2013063021,39.875,-83.375,0.78
2013063021,39.875,-83.125,0.48
2013063021,39.875,-82.875,1.57
2013063021,39.875,-82.625,0.25
2013063021,39.875,-81.875,1.17
2013063021,39.875,-81.625,0.02
2013063021,39.875,-81.375,0.08
2013063021,39.875,-80.375,0.12
2013063021,39.875,-80.125,0.12
2013063021,39.875,-79.875,0.32
2013063021,39.875,-79.125,0.26
2013063021,39.875,-78.625,0.00
2013063021,39.875,-75.125,0.05
2013063021,39.625,110.375,0.45
2013063021,39.625,110.625,0.19
2013063021,39.625,110.875,0.17
2013063021,39.625,111.125,0.19
2013063021,39.625,111.375,0.10
2013063021,39.625,112.625,0.04
2013063021,39.625,112.875,0.80
2013063021,39.625,113.125,8.75
2013063021,39.625,113.375,1.34
2013063021,39.625,113.625,1.01
2013063021,39.625,113.875,1.27
2013063021,39.625,114.125,1.87
2013063021,39.625,114.375,1.56
2013063021,39.625,114.625,0.55
2013063021,39.625,114.875,0.22
2013063021,39.625,115.125,0.16
2013063021,39.625,115.375,0.10
2013063021,39.625,115.625,0.22
2013063021,39.625,115.875,0.29
2013063021,39.625,116.125,27.42
2013063021,39.625,117.875,0.03
2013063021,39.625,118.625,26.12
2013063021,39.625,118.875,49.42
2013063021,39.625,-95.125,29.77
2013063021,39.625,-88.625,0.19
2013063021,39.625,-86.375,0.52
2013063021,39.625,-86.125,1.03
2013063021,39.625,-85.875,3.08
2013063021,39.625,-85.625,1.14
2013063021,39.625,-85.375,0.88
2013063021,39.625,-85.125,1.78
2013063021,39.625,-84.875,0.03
2013063021,39.625,-84.625,0.01
2013063021,39.625,-83.875,0.16
2013063021,39.625,-83.125,0.01
2013063021,39.625,-81.875,0.08
2013063021,39.625,-81.625,2.91
2013063021,39.625,-81.375,0.01
2013063021,39.625,-80.125,0.00
2013063021,39.625,-74.125,78.84
2013063021,39.375,111.125,1.59
2013063021,39.375,113.125,0.03
2013063021,39.375,113.375,0.00
2013063021,39.375,113.625,0.02
2013063021,39.375,113.875,0.61
2013063021,39.375,114.125,1.56
2013063021,39.375,114.375,8.68
2013063021,39.375,114.625,7.02
2013063021,39.375,114.875,0.01
2013063021,39.375,115.125,3.28
2013063021,39.375,115.375,36.62
2013063021,39.375,115.625,65.71
2013063021,39.375,115.875,0.00
2013063021,39.375,116.125,46.83
2013063021,39.375,-93.875,0.01
2013063021,39.375,-93.625,2.08
2013063021,39.375,-88.875,0.01
2013063021,39.375,-87.625,0.57
2013063021,39.375,-85.875,0.15
2013063021,39.375,-85.625,0.55
2013063021,39.375,-85.375,1.56
2013063021,39.375,-85.125,0.73
2013063021,39.375,-84.625,10.46
2013063021,39.375,-84.375,0.02
2013063021,39.375,-81.875,0.12
2013063021,39.375,-81.625,0.42
2013063021,39.125,113.125,0.00
2013063021,39.125,113.375,0.01
2013063021,39.125,113.625,0.06
2013063021,39.125,113.875,0.15
2013063021,39.125,114.125,0.82
2013063021,39.125,114.375,0.29
2013063021,39.125,114.625,27.64
2013063021,39.125,114.875,38.78
2013063021,39.125,115.125,0.38
2013063021,39.125,115.375,0.29
2013063021,39.125,122.625,2.40
2013063021,39.125,-96.125,14.95
2013063021,39.125,-95.875,53.27
2013063021,39.125,-95.625,15.65
2013063021,39.125,-95.375,18.40
2013063021,39.125,-94.875,8.95
2013063021,39.125,-94.625,8.17
2013063021,39.125,-94.375,20.21
2013063021,39.125,-94.125,18.13
2013063021,39.125,-93.875,18.23
2013063021,39.125,-85.875,0.49
2013063021,39.125,-85.625,1.14
2013063021,39.125,-85.375,0.15
2013063021,39.125,-85.125,0.15
2013063021,39.125,-84.625,0.17
2013063021,39.125,-84.375,7.92
2013063021,39.125,-81.375,0.22
2013063021,39.125,-81.125,0.17
2013063021,39.125,-75.375,7.45
2013063021,39.125,-75.125,25.77
2013063021,39.125,-74.625,6.00
2013063021,38.875,112.875,23.62
2013063021,38.875,114.125,33.15
2013063021,38.875,114.625,38.58
2013063021,38.875,114.875,0.06
2013063021,38.875,115.125,68.32
2013063021,38.875,115.375,40.50
2013063021,38.875,115.625,0.50
2013063021,38.875,-95.125,34.84
2013063021,38.875,-93.875,6.35
2013063021,38.875,-86.625,27.88
2013063021,38.875,-86.375,9.43
2013063021,38.875,-86.125,6.29
2013063021,38.875,-85.875,0.16
2013063021,38.875,-85.625,0.07
2013063021,38.875,-85.375,0.04
2013063021,38.875,-85.125,0.02
2013063021,38.875,-84.875,0.15
2013063021,38.875,-84.625,0.01
2013063021,38.875,-84.375,0.05
2013063021,38.875,-84.125,0.03
2013063021,38.875,-83.375,1.10
2013063021,38.875,-83.125,4.75
2013063021,38.875,-82.375,0.05
2013063021,38.875,-82.125,0.25
2013063021,38.875,-81.875,0.05
2013063021,38.875,-81.625,0.17
2013063021,38.875,-81.375,0.51
2013063021,38.875,-81.125,0.42
2013063021,38.875,-76.875,0.03
2013063021,38.625,112.875,5.39
2013063021,38.625,114.375,61.33
2013063021,38.625,114.625,53.23
2013063021,38.625,115.125,27.99
2013063021,38.625,-95.625,7.39
2013063021,38.625,-95.375,21.23
2013063021,38.625,-95.125,20.32
2013063021,38.625,-94.125,11.79
2013063021,38.625,-87.125,11.93
2013063021,38.625,-86.875,4.09
2013063021,38.625,-86.625,0.27
2013063021,38.625,-86.375,0.52
2013063021,38.625,-86.125,0.59
2013063021,38.625,-85.875,1.14
2013063021,38.625,-85.625,0.64
2013063021,38.625,-85.375,36.73
2013063021,38.625,-85.125,30.02
2013063021,38.625,-84.875,0.07
2013063021,38.625,-84.625,0.04
2013063021,38.625,-82.875,0.01
2013063021,38.625,-82.625,0.01
2013063021,38.625,-82.375,0.00
2013063021,38.625,-82.125,0.00
2013063021,38.625,-81.625,0.00
2013063021,38.625,-75.125,0.06
2013063021,38.375,97.625,0.04
2013063021,38.375,100.375,0.04
2013063021,38.375,114.125,13.20
2013063021,38.375,114.375,0.29
2013063021,38.375,114.875,0.45
2013063021,38.375,115.125,0.87
2013063021,38.375,-95.875,0.60
2013063021,38.375,-95.375,11.83
2013063021,38.375,-93.875,5.10
2013063021,38.375,-87.375,37.39
2013063021,38.375,-86.875,0.39
2013063021,38.375,-86.625,0.75
2013063021,38.375,-86.375,1.31
2013063021,38.375,-86.125,1.42
2013063021,38.375,-85.875,2.03
2013063021,38.375,-85.625,26.66
2013063021,38.375,-85.375,0.21
2013063021,38.375,-85.125,0.04
2013063021,38.375,-84.875,0.87
2013063021,38.375,-84.625,0.08
2013063021,38.375,-82.875,0.02
2013063021,38.375,-82.625,7.04
2013063021,38.375,-82.375,0.00
2013063021,38.375,-76.125,1.28
2013063021,38.125,107.125,0.67
2013063021,38.125,107.625,0.02
2013063021,38.125,-105.375,0.82
2013063021,38.125,-94.625,40.50
2013063021,38.125,-94.375,27.00
2013063021,38.125,-94.125,4.88
2013063021,38.125,-93.375,7.19
2013063021,38.125,-93.125,3.84
2013063021,38.125,-92.875,20.54
2013063021,38.125,-92.625,1.87
2013063021,38.125,-92.375,1.55
2013063021,38.125,-88.125,3.18
2013063021,38.125,-87.375,32.89
2013063021,38.125,-86.875,0.17
2013063021,38.125,-86.625,0.39
2013063021,38.125,-86.375,73.53
2013063021,38.125,-86.125,26.53
2013063021,38.125,-85.875,13.84
2013063021,38.125,-85.625,0.47
2013063021,38.125,-85.375,0.02
2013063021,38.125,-84.875,0.00
2013063021,38.125,-82.875,0.12
2013063021,38.125,-82.625,0.00
2013063021,37.875,31.625,4.86
2013063021,37.875,107.125,0.16
2013063021,37.875,-105.125,0.05
2013063021,37.875,-94.375,1.60
2013063021,37.875,-93.375,6.28
2013063021,37.875,-93.125,17.08
2013063021,37.875,-92.875,25.52
2013063021,37.875,-92.375,2.15
2013063021,37.875,-92.125,7.33
2013063021,37.875,-87.375,25.30
2013063021,37.875,-87.125,30.98
2013063021,37.875,-86.875,56.73
2013063021,37.875,-86.625,51.90
2013063021,37.875,-86.375,0.07
2013063021,37.875,-86.125,0.02
2013063021,37.875,-85.875,0.00
2013063021,37.875,-85.625,2.12
2013063021,37.875,-85.375,0.37
2013063021,37.875,-82.875,0.12
2013063021,37.875,-82.625,0.01
2013063021,37.875,-75.625,0.06
2013063021,37.875,-75.375,0.00
2013063021,37.625,31.625,1.96
2013063021,37.625,-87.375,14.52
2013063021,37.375,31.375,0.93
2013063021,37.375,-97.625,0.10
2013063021,37.375,-94.625,2.01
2013063021,37.375,-87.625,0.52
2013063021,37.375,-86.875,32.77
2013063021,37.375,-76.875,0.43
2013063021,37.375,-76.125,8.43
2013063021,37.125,-97.625,1.67
2013063021,37.125,-94.875,2.92
2013063021,37.125,-94.625,1.99
2013063021,37.125,-75.875,3.36
2013063021,36.875,3.125,2.40
2013063021,36.875,3.375,2.45
2013063021,36.875,95.875,7.55
2013063021,36.875,-94.875,2.72
2013063021,36.875,-89.375,1.63
2013063021,36.875,-76.875,0.08
2013063021,36.625,-95.125,0.22
2013063021,36.625,-94.625,1.98
2013063021,36.625,-78.625,0.01
2013063021,36.625,-77.375,0.00
2013063021,36.625,-77.125,28.38
2013063021,36.625,-76.875,0.49
2013063021,36.625,-76.375,2.87
2013063021,36.375,87.375,1.01
2013063021,36.375,-78.875,0.02
2013063021,36.375,-78.625,0.02
2013063021,36.375,-77.125,0.00
2013063021,36.375,-76.875,7.23
2013063021,36.375,-76.625,0.31
2013063021,36.375,-76.375,27.31
2013063021,36.125,-89.625,0.72
2013063021,36.125,-79.125,0.00
2013063021,36.125,-77.125,9.29
2013063021,36.125,-76.625,31.11
2013063021,36.125,-76.375,42.65
2013063021,35.875,86.875,0.00
2013063021,35.875,-91.125,4.10
2013063021,35.875,-90.125,2.07
2013063021,35.875,-89.875,0.00
2013063021,35.875,-89.125,5.01
2013063021,35.875,-79.875,0.00
2013063021,35.875,-79.625,0.00
2013063021,35.875,-79.375,0.66
2013063021,35.875,-77.625,21.63
2013063021,35.875,-77.125,0.00
2013063021,35.875,-76.875,50.70
2013063021,35.875,-76.375,12.94
2013063021,35.875,-0.625,2.40
2013063021,35.625,126.375,3.30
2013063021,35.625,-91.125,15.91
2013063021,35.625,-90.375,3.52
2013063021,35.625,-80.125,1.83
2013063021,35.625,-79.625,31.04
2013063021,35.625,-79.375,6.59
2013063021,35.625,-79.125,12.53
2013063021,35.625,-78.875,0.00
2013063021,35.625,-78.375,0.41
2013063021,35.625,-77.875,9.34
2013063021,35.625,-77.375,37.08
2013063021,35.625,-77.125,81.37
2013063021,35.625,-76.625,30.76
2013063021,35.375,71.125,0.09
2013063021,35.375,71.375,2.16
2013063021,35.375,72.875,0.15
2013063021,35.375,-91.125,1.50
2013063021,35.375,-90.375,5.41
2013063021,35.375,-80.625,3.52
2013063021,35.375,-80.125,10.91
2013063021,35.375,-79.375,57.17
2013063021,35.375,-79.125,0.02
2013063021,35.375,-78.875,6.33
2013063021,35.375,-78.625,6.32
2013063021,35.375,-78.125,24.66
2013063021,35.375,-77.875,22.82
2013063021,35.375,-77.625,28.14
2013063021,35.375,-77.375,11.84
2013063021,35.125,71.375,0.01
2013063021,35.125,72.625,0.27
2013063021,35.125,-90.375,3.03
2013063021,35.125,-80.375,7.11
2013063021,35.125,-80.125,1.26
2013063021,35.125,-79.875,45.53
2013063021,35.125,-79.375,0.08
2013063021,35.125,-79.125,77.79
2013063021,35.125,-78.875,2.81
2013063021,35.125,-78.625,12.76
2013063021,35.125,-78.375,0.75
2013063021,35.125,-78.125,0.52
2013063021,35.125,-77.875,0.33
2013063021,35.125,-77.625,0.10
2013063021,35.125,-77.375,1.02
2013063021,34.875,72.625,0.07
2013063021,34.875,72.875,1.14
2013063021,34.875,97.375,4.46
2013063021,34.875,97.625,0.00
2013063021,34.875,99.375,0.11
2013063021,34.875,99.625,0.04
2013063021,34.875,-90.375,2.14
2013063021,34.875,-79.875,17.31
2013063021,34.875,-79.625,11.70
2013063021,34.875,-79.375,12.82
2013063021,34.875,-79.125,2.11
2013063021,34.875,-78.875,0.77
2013063021,34.875,-78.625,4.29
2013063021,34.875,-78.375,11.41
2013063021,34.875,-78.125,0.51
2013063021,34.875,-77.875,0.66
2013063021,34.875,-77.375,0.03
2013063021,34.625,72.625,0.24
2013063021,34.625,72.875,0.10
2013063021,34.625,73.125,0.02
2013063021,34.625,73.375,0.01
2013063021,34.625,73.625,0.01
2013063021,34.625,97.125,0.83
2013063021,34.625,97.375,1.21
2013063021,34.625,125.875,2.40
2013063021,34.625,126.125,2.70
2013063021,34.625,131.375,2.40
2013063021,34.625,-80.375,0.02
2013063021,34.625,-79.625,4.35
2013063021,34.625,-79.375,3.50
2013063021,34.625,-79.125,5.10
2013063021,34.625,-78.875,2.76
2013063021,34.625,-78.625,2.87
2013063021,34.625,-78.375,5.02
2013063021,34.375,72.875,0.35
2013063021,34.375,73.125,0.01
2013063021,34.375,73.625,0.00
2013063021,34.375,94.875,0.01
2013063021,34.375,95.125,15.37
2013063021,34.375,95.625,1.44
2013063021,34.375,96.875,0.01
2013063021,34.375,97.125,0.83
2013063021,34.375,97.375,0.64
2013063021,34.375,98.375,0.33
2013063021,34.375,98.625,1.00
2013063021,34.375,100.375,0.62
2013063021,34.375,-79.375,4.59
2013063021,34.375,-79.125,8.02
2013063021,34.375,-78.875,5.21
2013063021,34.375,-78.625,5.23
2013063021,34.375,-78.375,1.61
2013063021,34.375,-78.125,0.52
2013063021,34.125,0.125,0.44
2013063021,34.125,0.375,0.23
2013063021,34.125,0.625,0.03
2013063021,34.125,72.625,0.50
2013063021,34.125,72.875,0.97
2013063021,34.125,73.125,2.60
2013063021,34.125,73.375,1.86
2013063021,34.125,73.625,0.99
2013063021,34.125,75.375,0.15
2013063021,34.125,75.875,0.07
2013063021,34.125,92.375,0.00
2013063021,34.125,92.625,0.10
2013063021,34.125,93.625,0.02
2013063021,34.125,93.875,0.11
2013063021,34.125,94.125,0.64
2013063021,34.125,94.375,1.03
2013063021,34.125,94.625,0.01
2013063021,34.125,94.875,1.26
2013063021,34.125,95.125,0.01
2013063021,34.125,95.375,1.26
2013063021,34.125,95.625,1.25
2013063021,34.125,97.375,1.03
2013063021,34.125,97.625,0.04
2013063021,34.125,98.375,0.03
2013063021,34.125,100.375,0.21
2013063021,34.125,101.625,3.49
2013063021,34.125,-79.625,1.64
2013063021,34.125,-79.375,11.33
2013063021,34.125,-79.125,7.06
2013063021,34.125,-78.875,4.65
2013063021,34.125,-78.625,4.79
2013063021,34.125,-78.375,1.11
2013063021,34.125,-78.125,0.59
2013063021,33.875,0.125,0.08
2013063021,33.875,0.375,0.01
2013063021,33.875,70.875,0.00
2013063021,33.875,72.875,1.88
2013063021,33.875,73.125,2.37
2013063021,33.875,73.375,2.12
2013063021,33.875,73.625,1.04
2013063021,33.875,74.125,4.20
2013063021,33.875,92.375,0.08
2013063021,33.875,93.625,10.59
2013063021,33.875,94.625,0.00
2013063021,33.875,95.375,0.45
2013063021,33.875,96.375,0.10
2013063021,33.875,97.625,1.75
2013063021,33.875,97.875,0.08
2013063021,33.875,98.125,0.13
2013063021,33.875,98.375,0.01
2013063021,33.875,99.125,0.07
2013063021,33.875,99.375,0.01
2013063021,33.875,100.625,0.01
2013063021,33.875,101.625,3.12
2013063021,33.875,-79.125,2.21
2013063021,33.875,-78.875,3.92
2013063021,33.875,-7.375,2.40
2013063021,33.625,70.875,0.01
2013063021,33.625,73.375,1.54
2013063021,33.625,74.375,0.03
2013063021,33.625,75.375,0.56
2013063021,33.625,92.875,0.13
2013063021,33.625,93.125,0.45
2013063021,33.625,93.625,0.17
2013063021,33.625,93.875,2.87
2013063021,33.625,94.625,0.02
2013063021,33.625,95.125,0.07
2013063021,33.625,95.625,0.01
2013063021,33.625,95.875,0.02
2013063021,33.625,96.625,0.09
2013063021,33.625,96.875,0.02
2013063021,33.625,97.125,0.02
2013063021,33.625,97.875,1.99
2013063021,33.625,98.125,2.37
2013063021,33.625,98.375,0.03
2013063021,33.625,99.125,0.93
2013063021,33.625,99.375,19.28
2013063021,33.625,102.125,1.49
2013063021,33.625,-88.625,57.68
2013063021,33.625,-83.875,0.01
2013063021,33.625,-81.625,0.07
2013063021,33.625,-81.375,1.11
2013063021,33.375,72.875,1.35
2013063021,33.375,73.125,1.65
2013063021,33.375,73.375,1.73
2013063021,33.375,73.625,0.12
2013063021,33.375,73.875,0.01
2013063021,33.375,75.125,0.10
2013063021,33.375,92.625,0.45
2013063021,33.375,92.875,6.08
2013063021,33.375,93.125,0.01
2013063021,33.375,93.375,0.00
2013063021,33.375,93.625,0.83
2013063021,33.375,93.875,0.13
2013063021,33.375,94.375,0.80
2013063021,33.375,94.625,0.04
2013063021,33.375,96.875,0.06
2013063021,33.375,97.125,0.04
2013063021,33.375,97.375,3.34
2013063021,33.375,97.625,0.06
2013063021,33.375,97.875,0.29
2013063021,33.375,98.125,0.86
2013063021,33.375,98.375,0.01
2013063021,33.375,98.625,0.00
2013063021,33.375,99.125,2.03
2013063021,33.375,99.375,1.03
2013063021,33.375,99.625,0.55
2013063021,33.375,101.875,0.01
2013063021,33.375,102.125,8.54
2013063021,33.375,102.375,0.74
2013063021,33.375,102.625,0.06
2013063021,33.375,130.375,0.77
2013063021,33.375,-90.875,1.38
2013063021,33.375,-88.875,3.16
2013063021,33.375,-83.875,0.07
2013063021,33.375,-83.625,0.88
2013063021,33.375,-82.125,0.03
2013063021,33.375,-81.875,2.00
2013063021,33.375,-80.625,3.25
2013063021,33.125,72.375,8.60
2013063021,33.125,72.625,3.50
2013063021,33.125,73.125,0.00
2013063021,33.125,73.375,2.12
2013063021,33.125,73.625,1.27
2013063021,33.125,73.875,7.17
2013063021,33.125,90.625,0.01
2013063021,33.125,92.625,1.01
2013063021,33.125,92.875,1.75
2013063021,33.125,93.125,0.08
2013063021,33.125,93.375,2.77
2013063021,33.125,93.625,2.07
2013063021,33.125,93.875,0.52
2013063021,33.125,94.125,0.54
2013063021,33.125,94.375,0.00
2013063021,33.125,94.625,5.16
2013063021,33.125,94.875,7.59
2013063021,33.125,99.375,7.17
2013063021,33.125,99.625,0.73
2013063021,33.125,99.875,0.83
2013063021,33.125,101.625,0.28
2013063021,33.125,101.875,0.69
2013063021,33.125,102.125,16.70
2013063021,33.125,102.375,1.57
2013063021,33.125,130.375,0.97
2013063021,33.125,-90.875,9.79
2013063021,33.125,-90.625,4.78
2013063021,33.125,-90.375,25.45
2013063021,33.125,-88.625,0.00
2013063021,33.125,-88.375,30.26
2013063021,33.125,-82.375,0.01
2013063021,33.125,-81.875,0.00
2013063021,33.125,-80.875,1.11
2013063021,32.875,71.375,4.22
2013063021,32.875,71.625,0.24
2013063021,32.875,72.375,0.04
2013063021,32.875,72.625,0.04
2013063021,32.875,72.875,0.36
2013063021,32.875,73.125,1.88
2013063021,32.875,73.375,3.20
2013063021,32.875,73.625,1.60
2013063021,32.875,73.875,1.37
2013063021,32.875,74.125,1.38
2013063021,32.875,74.375,0.03
2013063021,32.875,78.875,0.71
2013063021,32.875,87.875,9.03
2013063021,32.875,88.125,5.41
2013063021,32.875,92.375,0.17
2013063021,32.875,92.625,1.52
2013063021,32.875,93.375,3.64
2013063021,32.875,93.625,3.64
2013063021,32.875,93.875,0.12
2013063021,32.875,95.375,9.82
2013063021,32.875,99.625,1.44
2013063021,32.875,101.875,1.49
2013063021,32.875,102.125,7.63
2013063021,32.875,102.375,0.75
2013063021,32.875,128.875,1.60
2013063021,32.875,129.125,1.13
